gene	kog_id	kog_evalue	kog_description
TRINITY_DN1477_c0_g1_i1	At4g01680	1.1e-39	At4g01680
TRINITY_DN1477_c0_g1_i1	At4g01680	2.4e-10	At4g01680
TRINITY_DN1548_c0_g1_i1	At1g07420	4.8e-123	At1g07420
TRINITY_DN24107_c0_g1_i1	At1g14170	6.9e-21	At1g14170
TRINITY_DN413_c0_g1_i3	At4g38690	3.7e-115	At4g38690
TRINITY_DN4957_c1_g4_i2	At2g19160	4.1e-74	At2g19160
TRINITY_DN5034_c0_g1_i2	At3g15660	8.4e-27	At3g15660
TRINITY_DN8559_c0_g1_i1	At5g27300	8.6e-40	At5g27300
TRINITY_DN10550_c0_g1_i1	At3g54690	9.3e-127	At3g54690
TRINITY_DN16180_c0_g1_i3	At3g26690	4.0e-53	At3g26690
TRINITY_DN20046_c0_g2_i1	At1g10160	2.5e-07	At1g10160
TRINITY_DN2097_c0_g1_i2	At3g23710	1.1e-71	At3g23710
TRINITY_DN239_c0_g1_i9	At3g62830	4.5e-65	At3g62830
TRINITY_DN239_c0_g1_i9	At3g62830	3.6e-22	At3g62830
TRINITY_DN3761_c0_g2_i1	At4g25170	1.2e-20	At4g25170
TRINITY_DN4237_c0_g1_i1	At1g59960	1.1e-90	At1g59960
TRINITY_DN43433_c0_g3_i1	At3g23250	1.9e-42	At3g23250
TRINITY_DN43433_c0_g3_i1	At3g23250	3.2e-10	At3g23250
TRINITY_DN60_c0_g2_i1	At1g61790	2.6e-105	At1g61790
TRINITY_DN7555_c0_g2_i2	At4g37110	2.6e-52	At4g37110
TRINITY_DN8661_c0_g1_i1	At3g17000	1.1e-95	At3g17000
TRINITY_DN8954_c0_g1_i9	At1g28100	5.6e-55	At1g28100
TRINITY_DN8954_c0_g1_i9	At1g28100	1.8e-05	At1g28100
TRINITY_DN11575_c0_g1_i1	At5g13930	3.9e-149	At5g13930
TRINITY_DN12240_c0_g1_i7	At3g02920	1.2e-38	At3g02920
TRINITY_DN14181_c0_g2_i2	At2g42750	3.5e-110	At2g42750
TRINITY_DN16329_c0_g1_i3	At2g19380	2.1e-14	At2g19380
TRINITY_DN16396_c1_g1_i1	At1g11090	4.5e-113	At1g11090
TRINITY_DN18176_c0_g4_i1	At1g10290	1.7e-165	At1g10290
TRINITY_DN2141_c1_g2_i3	At2g28840	2.5e-55	At2g28840
TRINITY_DN23418_c0_g1_i1	At1g68810	7.3e-39	At1g68810
TRINITY_DN2484_c0_g1_i3	At1g73500	1.5e-79	At1g73500
TRINITY_DN251_c0_g1_i1	At2g46700	4.6e-166	At2g46700
TRINITY_DN28874_c1_g4_i1	At2g22910	1.6e-155	At2g22910
TRINITY_DN3585_c0_g2_i2	At1g04240	2.8e-38	At1g04240
TRINITY_DN38566_c0_g1_i1	At5g07740	9.0e-114	At5g07740
TRINITY_DN4881_c0_g1_i4	At4g14420	1.2e-49	At4g14420
TRINITY_DN4881_c0_g1_i4	At4g14420	1.5e-36	At4g14420
TRINITY_DN6003_c0_g3_i1	At1g14720	5.7e-108	At1g14720
TRINITY_DN10121_c1_g2_i5	At1g31850	2.7e-62	At1g31850
TRINITY_DN12860_c0_g1_i1	At3g42860	1.9e-23	At3g42860
TRINITY_DN133_c1_g2_i1	At2g02960	1.2e-28	At2g02960
TRINITY_DN15134_c0_g1_i1	At3g25040	8.9e-21	At3g25040
TRINITY_DN15134_c0_g1_i1	At3g25040	2.5e-07	At3g25040
TRINITY_DN21882_c0_g1_i6	At1g07170	1.9e-63	At1g07170
TRINITY_DN29789_c0_g1_i1	At5g59790	5.9e-49	At5g59790
TRINITY_DN622_c0_g1_i1	At4g34270	2.3e-85	At4g34270
TRINITY_DN6823_c0_g1_i3	At2g16710	9.2e-50	At2g16710
TRINITY_DN8071_c0_g1_i1	At1g11290	5.7e-76	At1g11290
TRINITY_DN10637_c0_g1_i3	At1g17020	5.7e-84	At1g17020
TRINITY_DN1393_c0_g1_i6	At5g44710	1.5e-36	At5g44710
TRINITY_DN1526_c0_g3_i2	At1g60690	1.6e-150	At1g60690
TRINITY_DN18253_c0_g1_i1	At4g24280	8.5e-80	At4g24280
TRINITY_DN21867_c0_g2_i1	At1g19330	5.4e-58	At1g19330
TRINITY_DN3651_c0_g2_i1	At4g04020	9.1e-90	At4g04020
TRINITY_DN3992_c2_g1_i3	At3g05480	1.4e-87	At3g05480
TRINITY_DN3992_c2_g1_i3	At3g05480	3.1e-05	At3g05480
TRINITY_DN402_c0_g1_i2	At5g14790	9.4e-87	At5g14790
TRINITY_DN8388_c0_g1_i1	At1g56020	3.5e-41	At1g56020
TRINITY_DN10406_c0_g1_i2	At2g38640	1.5e-47	At2g38640
TRINITY_DN10775_c0_g1_i2	At5g24930	4.4e-12	At5g24930
TRINITY_DN11432_c0_g1_i4	At5g56130	3.1e-162	At5g56130
TRINITY_DN1151_c0_g2_i2	At5g53400	3.0e-77	At5g53400
TRINITY_DN11595_c0_g1_i3	At3g21690	1.5e-156	At3g21690
TRINITY_DN13584_c0_g2_i1	At5g12260	8.0e-70	At5g12260
TRINITY_DN13584_c0_g2_i1	At5g12260	3.3e-55	At5g12260
TRINITY_DN16068_c0_g2_i1	At2g30580	1.2e-54	At2g30580
TRINITY_DN17865_c0_g1_i1	At1g16060	1.3e-72	At1g16060
TRINITY_DN18633_c0_g1_i3	At3g18035	2.2e-11	At3g18035
TRINITY_DN2143_c0_g1_i2	At3g10980_2	1.1e-34	At3g10980_2
TRINITY_DN2261_c0_g1_i3	At3g07200	6.0e-09	At3g07200
TRINITY_DN35878_c0_g1_i2	At5g09430	1.4e-45	At5g09430
TRINITY_DN40251_c0_g1_i5	At2g33550	4.3e-39	At2g33550
TRINITY_DN9167_c0_g3_i2	At3g23920	9.2e-167	At3g23920
TRINITY_DN1145_c0_g1_i3	At4g34050	7.7e-49	At4g34050
TRINITY_DN1145_c0_g1_i3	At4g34050	7.3e-31	At4g34050
TRINITY_DN1145_c0_g1_i3	At4g34050	8.6e-16	At4g34050
TRINITY_DN1537_c0_g1_i2	At1g78780	3.2e-34	At1g78780
TRINITY_DN17536_c2_g1_i1	At5g46370	2.3e-48	At5g46370
TRINITY_DN18166_c0_g2_i1	At3g31970	3.6e-62	At3g31970
TRINITY_DN18166_c0_g2_i1	At3g31970	2.2e-59	At3g31970
TRINITY_DN2366_c0_g1_i1	At4g22330_2	1.1e-108	At4g22330_2
TRINITY_DN25397_c0_g1_i1	At3g01620	1.1e-47	At3g01620
TRINITY_DN2785_c0_g2_i1	At2g15690_1	1.0e-72	At2g15690_1
TRINITY_DN550_c0_g1_i5	At4g12590	1.0e-117	At4g12590
TRINITY_DN12096_c1_g2_i1	At3g23330	1.0e-88	At3g23330
TRINITY_DN1912_c0_g3_i1	At1g26850	1.0e-149	At1g26850
TRINITY_DN19339_c0_g1_i2	At3g19950	1.5e-52	At3g19950
TRINITY_DN20039_c0_g1_i3	At3g03630	2.2e-136	At3g03630
TRINITY_DN21590_c0_g1_i2	At5g07620	1.8e-82	At5g07620
TRINITY_DN22881_c0_g1_i4	At2g38250	1.2e-25	At2g38250
TRINITY_DN29555_c0_g1_i1	At1g43980	8.8e-85	At1g43980
TRINITY_DN32264_c0_g1_i2	At1g08460	8.3e-144	At1g08460
TRINITY_DN381_c0_g1_i1	At5g32440	2.1e-22	At5g32440
TRINITY_DN4470_c0_g1_i2	At3g56830	9.8e-36	At3g56830
TRINITY_DN6428_c0_g1_i4	At1g71760	6.0e-17	At1g71760
TRINITY_DN7037_c2_g1_i2	At3g07250_1	1.0e-16	At3g07250_1
TRINITY_DN7121_c0_g2_i1	At3g59220	5.2e-53	At3g59220
TRINITY_DN7121_c0_g2_i1	At3g59220	2.7e-41	At3g59220
TRINITY_DN7124_c0_g1_i2	At4g25570	2.6e-68	At4g25570
TRINITY_DN8403_c0_g1_i2	At2g37270	6.6e-40	At2g37270
TRINITY_DN8403_c0_g1_i2	At2g37270	5.6e-39	At2g37270
TRINITY_DN11505_c0_g1_i1	At5g02270	7.5e-153	At5g02270
TRINITY_DN12507_c0_g2_i1	At1g64970	2.9e-120	At1g64970
TRINITY_DN16699_c0_g2_i4	At4g24470	3.9e-40	At4g24470
TRINITY_DN18373_c0_g1_i7	At5g45390	1.2e-20	At5g45390
TRINITY_DN4405_c0_g2_i1	At3g61790	1.4e-151	At3g61790
TRINITY_DN4681_c0_g2_i2	At3g02220	5.4e-58	At3g02220
TRINITY_DN4796_c0_g1_i3	At2g32840	4.4e-12	At2g32840
TRINITY_DN5214_c0_g1_i3	At4g27780	1.8e-74	At4g27780
TRINITY_DN6224_c0_g3_i1	At3g48710	1.7e-19	At3g48710
TRINITY_DN10518_c0_g1_i2	At2g29570	9.5e-132	At2g29570
TRINITY_DN12572_c0_g2_i1	At3g49290	1.7e-43	At3g49290
TRINITY_DN17965_c0_g2_i3	At5g06360	2.1e-131	At5g06360
TRINITY_DN24216_c0_g1_i1	At1g35220	3.1e-42	At1g35220
TRINITY_DN24524_c0_g1_i1	At5g40660	1.3e-104	At5g40660
TRINITY_DN2559_c0_g1_i1	At3g15790	1.0e-24	At3g15790
TRINITY_DN3171_c0_g2_i1	At3g21865	3.4e-28	At3g21865
TRINITY_DN3171_c0_g2_i1	At3g21865	1.7e-16	At3g21865
TRINITY_DN37534_c0_g1_i1	At2g39140	1.1e-74	At2g39140
TRINITY_DN4171_c1_g1_i9	At4g18230	5.8e-20	At4g18230
TRINITY_DN5584_c0_g1_i3	At5g25360	7.0e-42	At5g25360
TRINITY_DN6012_c0_g1_i1	At4g35790	1.6e-142	At4g35790
TRINITY_DN7882_c0_g1_i1	At5g38890_2	1.1e-18	At5g38890_2
TRINITY_DN8296_c0_g1_i4	At3g60250	2.3e-16	At3g60250
TRINITY_DN9528_c0_g1_i2	At4g29100_2	5.8e-28	At4g29100_2
TRINITY_DN9975_c0_g1_i1	At5g14880	3.8e-88	At5g14880
TRINITY_DN9975_c0_g1_i1	At5g14880	3.5e-17	At5g14880
TRINITY_DN10202_c0_g1_i3	At1g09540	1.5e-44	At1g09540
TRINITY_DN10202_c0_g1_i3	At1g09540	9.5e-15	At1g09540
TRINITY_DN11262_c0_g1_i2	At2g18250	4.0e-61	At2g18250
TRINITY_DN11897_c0_g2_i1	At3g52060	3.5e-94	At3g52060
TRINITY_DN15956_c0_g1_i1	At3g23700	1.5e-89	At3g23700
TRINITY_DN17650_c0_g1_i1	At4g39920	7.9e-78	At4g39920
TRINITY_DN2112_c0_g1_i3	At3g63190	2.5e-63	At3g63190
TRINITY_DN22172_c0_g1_i3	At5g08260	2.8e-147	At5g08260
TRINITY_DN2643_c0_g1_i1	At4g39090	8.6e-141	At4g39090
TRINITY_DN37234_c0_g1_i3	At5g44590	2.4e-74	At5g44590
TRINITY_DN493_c1_g1_i1	At3g23080	1.6e-131	At3g23080
TRINITY_DN5423_c2_g1_i1	At3g60670	7.2e-47	At3g60670
TRINITY_DN7387_c0_g1_i8	Hs18594496	1.3e-08	Hs18594496
TRINITY_DN7387_c0_g1_i8	Hs18594496	4.3e-07	Hs18594496
TRINITY_DN7873_c0_g1_i2	At3g51850	4.0e-130	At3g51850
TRINITY_DN10487_c0_g1_i5	At2g46220	5.4e-42	At2g46220
TRINITY_DN1100_c0_g1_i5	At4g27120	6.8e-45	At4g27120
TRINITY_DN16160_c0_g1_i1	At2g26830	7.8e-126	At2g26830
TRINITY_DN3625_c0_g1_i2	At1g15750	4.7e-171	At1g15750
TRINITY_DN14525_c0_g2_i1	At5g21170	6.3e-75	At5g21170
TRINITY_DN17963_c0_g1_i1	At3g09150	6.7e-93	At3g09150
TRINITY_DN1988_c0_g1_i5	At1g65260	1.8e-74	At1g65260
TRINITY_DN22039_c0_g1_i4	At1g13990	1.6e-49	At1g13990
TRINITY_DN23806_c0_g1_i1	At4g27440	3.5e-174	At4g27440
TRINITY_DN28525_c0_g1_i1	At4g04640	1.1e-140	At4g04640
TRINITY_DN30354_c0_g1_i2	At5g55200	1.8e-61	At5g55200
TRINITY_DN36057_c0_g1_i1	At3g15720	1.4e-82	At3g15720
TRINITY_DN3970_c0_g1_i4	At1g73470	1.8e-29	At1g73470
TRINITY_DN4548_c0_g2_i2	At1g80940	2.1e-38	At1g80940
TRINITY_DN4668_c0_g1_i2	At3g54820	4.9e-19	At3g54820
TRINITY_DN5300_c0_g1_i7	At2g39070	5.5e-47	At2g39070
TRINITY_DN554_c0_g1_i8	At3g04770	1.4e-106	At3g04770
TRINITY_DN6023_c0_g1_i1	At1g68920	2.8e-30	At1g68920
TRINITY_DN6582_c0_g1_i2	At4g19350	7.3e-15	At4g19350
TRINITY_DN8643_c0_g1_i3	At5g67390	5.6e-07	At5g67390
TRINITY_DN11333_c0_g1_i1	At3g20800	1.5e-132	At3g20800
TRINITY_DN11409_c0_g1_i1	At3g23330	6.7e-53	At3g23330
TRINITY_DN14514_c0_g1_i2	At4g29400	1.4e-82	At4g29400
TRINITY_DN15334_c0_g1_i3	At3g06950	8.8e-61	At3g06950
TRINITY_DN15334_c0_g1_i3	At3g06950	2.5e-31	At3g06950
TRINITY_DN1821_c0_g4_i1	At1g75080	6.1e-54	At1g75080
TRINITY_DN3677_c0_g1_i1	At4g35000	7.5e-137	At4g35000
TRINITY_DN5307_c0_g1_i3	At2g45330	1.3e-85	At2g45330
TRINITY_DN534_c0_g1_i1	At5g03040	2.0e-57	At5g03040
TRINITY_DN8563_c0_g1_i2	At5g40470	1.3e-27	At5g40470
TRINITY_DN12667_c0_g1_i2	At3g07800	8.9e-13	At3g07800
TRINITY_DN28976_c0_g1_i2	At1g18180	5.1e-125	At1g18180
TRINITY_DN3083_c0_g1_i2	At5g54500	1.6e-91	At5g54500
TRINITY_DN4587_c0_g1_i2	At4g20980	1.3e-141	At4g20980
TRINITY_DN47712_c0_g1_i1	At3g25470	8.4e-88	At3g25470
TRINITY_DN47712_c0_g1_i1	At3g25470	2.8e-06	At3g25470
TRINITY_DN9475_c0_g1_i2	At4g10990_1	3.5e-25	At4g10990_1
TRINITY_DN10532_c0_g1_i1	At5g48240	3.0e-45	At5g48240
TRINITY_DN10820_c0_g2_i2	At3g57480	2.4e-74	At3g57480
TRINITY_DN1232_c0_g1_i3	At5g42820	2.9e-96	At5g42820
TRINITY_DN13753_c0_g2_i2	At1g74120	3.3e-92	At1g74120
TRINITY_DN16028_c0_g2_i1	At2g36910	4.8e-43	At2g36910
TRINITY_DN1739_c0_g2_i6	At2g47850	4.9e-11	At2g47850
TRINITY_DN20924_c0_g1_i1	At1g19580	5.6e-124	At1g19580
TRINITY_DN23764_c0_g1_i1	At5g66190	1.8e-162	At5g66190
TRINITY_DN27239_c0_g1_i1	At1g63260	5.0e-72	At1g63260
TRINITY_DN4606_c0_g1_i5	At4g24180	1.3e-59	At4g24180
TRINITY_DN5521_c0_g1_i1	At3g51040	1.9e-68	At3g51040
TRINITY_DN7125_c0_g1_i1	At1g76570	3.5e-126	At1g76570
TRINITY_DN16032_c0_g1_i2	At2g21330	1.5e-44	At2g21330
TRINITY_DN16032_c0_g1_i2	At2g21330	2.5e-31	At2g21330
TRINITY_DN16032_c0_g1_i2	At2g21330	3.7e-27	At2g21330
TRINITY_DN16294_c0_g3_i1	At3g53540	6.8e-13	At3g53540
TRINITY_DN2540_c1_g3_i1	At4g23400	1.2e-142	At4g23400
TRINITY_DN28267_c0_g1_i2	At3g10600	5.7e-52	At3g10600
TRINITY_DN28267_c0_g1_i2	At3g10600	3.7e-27	At3g10600
TRINITY_DN5563_c0_g1_i3	At3g29130	3.9e-16	At3g29130
TRINITY_DN6089_c0_g1_i1	At2g31820	9.4e-55	At2g31820
TRINITY_DN11780_c0_g1_i1	At3g54120	3.1e-42	At3g54120
TRINITY_DN1316_c0_g2_i1	At3g20640	1.7e-32	At3g20640
TRINITY_DN1408_c0_g1_i4	At1g74560	1.4e-79	At1g74560
TRINITY_DN14467_c0_g1_i2	At1g53570	3.3e-44	At1g53570
TRINITY_DN14591_c0_g2_i3	At1g04990	9.5e-15	At1g04990
TRINITY_DN14591_c0_g2_i3	At1g04990	8.1e-06	At1g04990
TRINITY_DN3060_c0_g2_i2	At5g20020	7.3e-116	At5g20020
TRINITY_DN3801_c0_g1_i1	At3g44220	7.0e-50	At3g44220
TRINITY_DN43227_c0_g1_i1	At5g57240	1.0e-101	At5g57240
TRINITY_DN7886_c0_g1_i1	At4g28210	8.7e-77	At4g28210
TRINITY_DN9017_c0_g1_i2	At1g13270	5.4e-143	At1g13270
TRINITY_DN12235_c0_g1_i2	At3g51300	2.7e-94	At3g51300
TRINITY_DN133_c0_g1_i2	At3g47550	3.6e-46	At3g47550
TRINITY_DN1359_c1_g1_i2	At5g57550	1.3e-61	At5g57550
TRINITY_DN1359_c1_g1_i2	At5g57550	4.8e-43	At5g57550
TRINITY_DN1694_c0_g1_i3	At1g66680	7.3e-108	At1g66680
TRINITY_DN24643_c0_g1_i1	At1g78530	2.6e-121	At1g78530
TRINITY_DN26453_c0_g1_i1	At3g19860	5.9e-17	At3g19860
TRINITY_DN10070_c1_g1_i1	At1g73730	6.3e-19	At1g73730
TRINITY_DN10_c0_g1_i2	At5g62000	9.1e-143	At5g62000
TRINITY_DN12569_c0_g1_i1	At5g15880	1.1e-66	At5g15880
TRINITY_DN17880_c0_g3_i1	At1g45688	7.3e-92	At1g45688
TRINITY_DN24170_c0_g4_i1	At4g04410	2.7e-09	At4g04410
TRINITY_DN31967_c0_g1_i3	At4g36910	1.3e-75	At4g36910
TRINITY_DN52108_c0_g1_i3	Hs21687022	1.5e-23	Hs21687022
TRINITY_DN52108_c0_g1_i3	Hs21687022	1.2e-17	Hs21687022
TRINITY_DN5853_c0_g3_i1	At5g05340	4.5e-65	At5g05340
TRINITY_DN5853_c0_g3_i1	At5g05340	2.6e-36	At5g05340
TRINITY_DN7724_c0_g1_i1	At5g26210	8.7e-93	At5g26210
TRINITY_DN11333_c0_g1_i3	At3g20800	1.4e-130	At3g20800
TRINITY_DN12207_c0_g1_i2	At1g05860	1.6e-33	At1g05860
TRINITY_DN13525_c0_g2_i1	At1g44790	2.8e-43	At1g44790
TRINITY_DN13525_c0_g2_i1	At1g44790	3.5e-09	At1g44790
TRINITY_DN13683_c0_g1_i3	At1g20830	3.2e-79	At1g20830
TRINITY_DN13910_c0_g1_i2	At1g30400	7.0e-42	At1g30400
TRINITY_DN15254_c0_g1_i2	At5g43820	6.9e-50	At5g43820
TRINITY_DN2152_c0_g1_i2	At3g60800	9.0e-66	At3g60800
TRINITY_DN6062_c0_g1_i1	At2g01670	5.0e-16	At2g01670
TRINITY_DN6062_c0_g1_i1	At2g01670	1.2e-04	At2g01670
TRINITY_DN6515_c0_g1_i1	At1g78890	1.6e-22	At1g78890
TRINITY_DN6515_c0_g1_i1	At1g78890	5.7e-12	At1g78890
TRINITY_DN7238_c0_g1_i1	At5g24020	3.7e-144	At5g24020
TRINITY_DN8345_c0_g1_i5	At5g28050	5.0e-56	At5g28050
TRINITY_DN9798_c0_g1_i3	At1g17430	5.9e-41	At1g17430
TRINITY_DN9798_c0_g1_i3	At1g17430	1.8e-10	At1g17430
TRINITY_DN11219_c0_g2_i1	At1g26620	5.4e-18	At1g26620
TRINITY_DN181_c0_g1_i8	At5g53530	8.3e-128	At5g53530
TRINITY_DN26843_c0_g1_i1	At1g18090	1.1e-68	At1g18090
TRINITY_DN4131_c0_g1_i2	At5g39740	5.5e-132	At5g39740
TRINITY_DN6638_c0_g1_i1	At2g26070	1.3e-83	At2g26070
TRINITY_DN882_c0_g2_i4	At3g12580	9.4e-140	At3g12580
TRINITY_DN14613_c0_g1_i6	At4g31410	5.7e-52	At4g31410
TRINITY_DN19687_c0_g2_i1	At3g19280	8.4e-88	At3g19280
TRINITY_DN21935_c0_g1_i1	At2g37330	1.6e-110	At2g37330
TRINITY_DN21983_c0_g1_i3	At4g27390	2.8e-35	At4g27390
TRINITY_DN31894_c0_g1_i2	At1g16770	3.5e-78	At1g16770
TRINITY_DN31894_c0_g1_i2	At1g16770	1.3e-19	At1g16770
TRINITY_DN58789_c0_g1_i2	At4g10250	1.5e-07	At4g10250
TRINITY_DN722_c0_g1_i4	At1g19310	6.0e-62	At1g19310
TRINITY_DN13152_c0_g1_i6	At2g03500	5.3e-42	At2g03500
TRINITY_DN13369_c0_g2_i6	At5g07270	6.5e-56	At5g07270
TRINITY_DN13369_c0_g2_i6	At5g07270	2.0e-44	At5g07270
TRINITY_DN2705_c0_g1_i4	At4g02670	2.1e-14	At4g02670
TRINITY_DN30862_c0_g1_i1	At1g07920	1.5e-233	At1g07920
TRINITY_DN3231_c1_g1_i1	At3g04930	2.6e-44	At3g04930
TRINITY_DN3900_c4_g1_i2	At4g02320	2.2e-88	At4g02320
TRINITY_DN5169_c0_g1_i1	At1g53000	2.3e-114	At1g53000
TRINITY_DN5822_c0_g1_i2	At2g19830	1.5e-84	At2g19830
TRINITY_DN7154_c0_g1_i2	At4g35870	3.7e-104	At4g35870
TRINITY_DN7192_c0_g1_i10	At1g59750	1.7e-64	At1g59750
TRINITY_DN7545_c0_g2_i3	At1g11265	1.0e-24	At1g11265
TRINITY_DN9219_c0_g1_i3	At5g57860	2.5e-23	At5g57860
TRINITY_DN17005_c0_g2_i1	At4g12700	7.7e-126	At4g12700
TRINITY_DN29452_c0_g1_i1	At1g62780	1.4e-18	At1g62780
TRINITY_DN4223_c0_g1_i1	At1g06870	2.1e-46	At1g06870
TRINITY_DN903_c2_g2_i2	At1g29880	1.1e-180	At1g29880
TRINITY_DN9462_c0_g3_i1	At1g49760	9.8e-97	At1g49760
TRINITY_DN1925_c0_g1_i7	At2g39960	1.8e-29	At2g39960
TRINITY_DN230_c1_g1_i6	At1g04985	1.7e-40	At1g04985
TRINITY_DN25049_c0_g1_i6	At1g34770	9.9e-73	At1g34770
TRINITY_DN335_c3_g1_i1	At2g36310	2.9e-104	At2g36310
TRINITY_DN3710_c1_g1_i2	At2g20760	1.8e-53	At2g20760
TRINITY_DN45456_c0_g1_i3	At3g11180	1.2e-121	At3g11180
TRINITY_DN8458_c0_g2_i1	At2g28910	4.2e-47	At2g28910
TRINITY_DN10570_c0_g1_i3	At5g27430	1.4e-74	At5g27430
TRINITY_DN14116_c1_g1_i6	At5g65830	7.7e-41	At5g65830
TRINITY_DN15301_c0_g1_i4	At5g57490	1.2e-83	At5g57490
TRINITY_DN15599_c0_g1_i1	At3g52180_1	1.2e-14	At3g52180_1
TRINITY_DN2601_c0_g1_i2	At5g16080	1.4e-82	At5g16080
TRINITY_DN330_c1_g1_i5	At3g50690	6.2e-59	At3g50690
TRINITY_DN3588_c0_g1_i7	At1g55300	1.1e-63	At1g55300
TRINITY_DN36737_c0_g1_i1	At1g70570	6.0e-54	At1g70570
TRINITY_DN36737_c0_g1_i1	At1g70570	5.0e-24	At1g70570
TRINITY_DN428_c0_g1_i7	At1g51200	1.4e-39	At1g51200
TRINITY_DN7536_c0_g1_i3	At1g01170	5.0e-24	At1g01170
TRINITY_DN10543_c0_g2_i1	At2g20840	4.0e-58	At2g20840
TRINITY_DN10543_c0_g2_i1	At2g20840	1.6e-30	At2g20840
TRINITY_DN14435_c0_g1_i1	At5g20680	8.3e-88	At5g20680
TRINITY_DN15212_c0_g1_i2	At1g69620	6.7e-13	At1g69620
TRINITY_DN15212_c0_g1_i2	At1g69620	2.0e-04	At1g69620
TRINITY_DN277_c0_g2_i4	At1g16240	1.6e-70	At1g16240
TRINITY_DN27857_c0_g2_i1	At1g80840	1.3e-48	At1g80840
TRINITY_DN4231_c0_g1_i2	At2g22310	4.5e-57	At2g22310
TRINITY_DN4231_c0_g1_i2	At2g22310	4.2e-47	At2g22310
TRINITY_DN5457_c0_g1_i1	At5g17710	3.8e-48	At5g17710
TRINITY_DN5787_c0_g1_i4	At4g22320	9.1e-10	At4g22320
TRINITY_DN2276_c0_g1_i1	At3g24170	1.8e-50	At3g24170
TRINITY_DN23861_c0_g3_i1	At4g08910	1.6e-06	At4g08910
TRINITY_DN24903_c0_g2_i1	At5g07990	1.6e-110	At5g07990
TRINITY_DN264_c0_g1_i5	At2g25490	2.5e-23	At2g25490
TRINITY_DN27063_c0_g1_i1	At2g13620	2.2e-56	At2g13620
TRINITY_DN7121_c0_g1_i1	At1g50590	3.0e-101	At1g50590
TRINITY_DN7747_c0_g1_i3	At3g52070	9.1e-10	At3g52070
TRINITY_DN9493_c0_g1_i2	At5g40580	2.4e-127	At5g40580
TRINITY_DN10375_c0_g2_i3	At1g65040	3.4e-25	At1g65040
TRINITY_DN1273_c0_g2_i1	At2g47960	5.3e-26	At2g47960
TRINITY_DN13171_c0_g1_i2	At3g07070	9.4e-132	At3g07070
TRINITY_DN13983_c0_g4_i2	At5g44180	1.3e-19	At5g44180
TRINITY_DN1665_c0_g1_i6	At5g65210	5.0e-109	At5g65210
TRINITY_DN2403_c0_g1_i1	At2g23140	7.2e-07	At2g23140
TRINITY_DN29_c3_g1_i1	At2g37650	5.3e-135	At2g37650
TRINITY_DN31950_c0_g1_i2	At1g64080	1.1e-10	At1g64080
TRINITY_DN353_c0_g1_i6	At3g51730	2.8e-43	At3g51730
TRINITY_DN4643_c0_g1_i3	At3g21610	7.0e-18	At3g21610
TRINITY_DN5148_c1_g1_i1	At3g21350	1.4e-29	At3g21350
TRINITY_DN5148_c1_g1_i1	At3g21350	3.6e-22	At3g21350
TRINITY_DN5205_c0_g2_i3	At1g64230	3.4e-41	At1g64230
TRINITY_DN12582_c0_g1_i10	At3g58090	2.5e-23	At3g58090
TRINITY_DN13453_c0_g1_i3	At5g35330	1.1e-60	At5g35330
TRINITY_DN14529_c0_g1_i2	At3g16350	7.4e-52	At3g16350
TRINITY_DN14575_c0_g2_i2	At4g12080	2.1e-46	At4g12080
TRINITY_DN16645_c1_g1_i1	At4g08180	1.4e-34	At4g08180
TRINITY_DN2349_c0_g3_i3	At3g62370	2.3e-21	At3g62370
TRINITY_DN32868_c0_g1_i3	At4g34131	3.3e-28	At4g34131
TRINITY_DN32868_c0_g1_i3	At4g34131	2.3e-13	At4g34131
TRINITY_DN38957_c0_g2_i6	At3g01015	1.9e-31	At3g01015
TRINITY_DN38957_c0_g2_i6	At3g01015	7.2e-23	At3g01015
TRINITY_DN4078_c0_g1_i1	At5g01520	2.3e-53	At5g01520
TRINITY_DN4450_c0_g1_i1	At3g15460	8.5e-141	At3g15460
TRINITY_DN4663_c0_g1_i2	At2g35190	4.6e-62	At2g35190
TRINITY_DN4690_c0_g1_i1	At5g21090	1.4e-31	At5g21090
TRINITY_DN51173_c0_g2_i1	At1g53320_2	2.7e-115	At1g53320_2
TRINITY_DN8423_c0_g1_i6	At3g62220	7.4e-161	At3g62220
TRINITY_DN11206_c0_g1_i1	At3g02340	7.4e-28	At3g02340
TRINITY_DN11423_c0_g1_i3	At1g76730	5.9e-110	At1g76730
TRINITY_DN1844_c0_g1_i9	At1g21750	1.9e-164	At1g21750
TRINITY_DN2202_c0_g1_i1	At5g40770	1.2e-105	At5g40770
TRINITY_DN34397_c0_g1_i2	At2g38060	1.3e-141	At2g38060
TRINITY_DN3957_c1_g1_i3	At1g76690	1.5e-158	At1g76690
TRINITY_DN8308_c0_g1_i9	At1g69030	2.5e-39	At1g69030
TRINITY_DN9183_c0_g1_i1	At1g17500	2.3e-138	At1g17500
TRINITY_DN11057_c0_g1_i1	At5g04250	5.6e-76	At5g04250
TRINITY_DN11308_c0_g1_i2	At1g75080	3.3e-36	At1g75080
TRINITY_DN11845_c0_g1_i1	At1g78440	2.3e-90	At1g78440
TRINITY_DN13515_c0_g1_i2	At2g44160	1.5e-84	At2g44160
TRINITY_DN13515_c0_g1_i2	At2g44160	6.8e-66	At2g44160
TRINITY_DN16794_c0_g1_i1	At2g26900	5.9e-09	At2g26900
