herb_id	gene	COG_id	COG_evalue	COG_description
110	TRINITY_DN3395_c0_g1_i3	gi|337286356|ref|YP_004625829.1|	4.30E-08	gi|337286356|ref|YP_004625829.1| Ferroxidase [Thermodesulfatator indicus DSM 15286]
110	TRINITY_DN1509_c0_g2_i1	gi|256395136|ref|YP_003116700.1|	3.90E-25	gi|256395136|ref|YP_003116700.1| serine/threonine protein kinase with PASTA sensor(s) [Catenulispora acidiphila DSM 44928]
110	TRINITY_DN436_c1_g3_i1	gi|392375599|ref|YP_003207432.1|	4.00E-78	gi|392375599|ref|YP_003207432.1| glycogen synthase [Candidatus Methylomirabilis oxyfera]
110	TRINITY_DN5465_c0_g1_i1	gi|389879266|ref|YP_006372831.1|	1.70E-100	gi|389879266|ref|YP_006372831.1| NADPH:quinone reductase and related Zn-dependent oxidoreductase [Tistrella mobilis KA081020-065]
110	TRINITY_DN113_c0_g1_i1	gi|556569374|ref|YP_008737799.1|	5.10E-25	gi|556569374|ref|YP_008737799.1| serine/threonine protein kinase [Actinoplanes friuliensis DSM 7358]
110	TRINITY_DN1281_c0_g1_i3	gi|11499469|ref|NP_070710.1|	8.70E-09	gi|11499469|ref|NP_070710.1| DNA-directed RNA polymerase subunit H [Archaeoglobus fulgidus DSM 4304]
110	TRINITY_DN31254_c0_g3_i1	gi|428311231|ref|YP_007122208.1|	2.20E-185	gi|428311231|ref|YP_007122208.1| threonyl-tRNA synthetase [Microcoleus sp. PCC 7113]
110	TRINITY_DN3646_c0_g2_i3	gi|470183642|ref|YP_007569517.1|	1.50E-08	gi|470183642|ref|YP_007569517.1| Glycine-rich RNA binding protein [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]
110	TRINITY_DN4368_c0_g1_i3	gi|264680920|ref|YP_003280830.1|	2.50E-19	gi|264680920|ref|YP_003280830.1| nuclear protein SET [Comamonas testosteroni CNB-2]
110	TRINITY_DN17444_c0_g1_i1	gi|183220740|ref|YP_001838736.1|	8.40E-44	gi|183220740|ref|YP_001838736.1| putative metallo-hydrolase/oxidoreductase [Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)']
110	TRINITY_DN32091_c0_g1_i1	gi|320105213|ref|YP_004180804.1|	1.20E-71	gi|320105213|ref|YP_004180804.1| sulfate transporter [Isosphaera pallida ATCC 43644]
110	TRINITY_DN4273_c0_g1_i7	gi|297621203|ref|YP_003709340.1|	5.10E-17	gi|297621203|ref|YP_003709340.1| serine/threonine PP2C protein phosphatase [Waddlia chondrophila WSU 86-1044]
110	TRINITY_DN141_c0_g1_i3	gi|193215305|ref|YP_001996504.1|	8.70E-17	gi|193215305|ref|YP_001996504.1| RNP-1 like RNA-binding protein [Chloroherpeton thalassium ATCC 35110]
110	TRINITY_DN3241_c0_g2_i1	gi|386715551|ref|YP_006181874.1|	6.90E-14	gi|386715551|ref|YP_006181874.1| hypothetical protein HBHAL_4258 [Halobacillus halophilus DSM 2266]
110	TRINITY_DN32819_c0_g1_i5	gi|158337616|ref|YP_001518791.1|	7.60E-45	gi|158337616|ref|YP_001518791.1| hypothetical protein AM1_4497 [Acaryochloris marina MBIC11017]
110	TRINITY_DN438_c0_g1_i4	gi|209694266|ref|YP_002262194.1|	4.70E-55	gi|209694266|ref|YP_002262194.1| hypothetical protein VSAL_I0677 [Aliivibrio salmonicida LFI1238]
110	TRINITY_DN3194_c2_g1_i1	gi|302035612|ref|YP_003795934.1|	9.00E-06	gi|302035612|ref|YP_003795934.1| NADH-quinone oxidoreductase membrane subunit N [Candidatus Nitrospira defluvii]
110	TRINITY_DN4463_c0_g3_i1	gi|22299103|ref|NP_682350.1|	6.50E-97	gi|22299103|ref|NP_682350.1| phytoene synthase [Thermosynechococcus elongatus BP-1]
110	TRINITY_DN6087_c0_g1_i4	gi|261417365|ref|YP_003251048.1|	1.40E-67	gi|261417365|ref|YP_003251048.1| dihydrodipicolinate reductase [Fibrobacter succinogenes subsp. succinogenes S85]
110	TRINITY_DN1371_c0_g1_i2	gi|262194932|ref|YP_003266141.1|	9.90E-29	gi|262194932|ref|YP_003266141.1| alpha/beta hydrolase fold protein [Haliangium ochraceum DSM 14365]
110	TRINITY_DN3703_c0_g1_i4	gi|337751456|ref|YP_004645618.1|	4.30E-48	gi|337751456|ref|YP_004645618.1| metallophosphoesterase [Paenibacillus mucilaginosus KNP414]
110	TRINITY_DN38569_c0_g1_i1	gi|337749462|ref|YP_004643624.1|	1.10E-30	gi|337749462|ref|YP_004643624.1| cytochrome P450 hydroxylase [Paenibacillus mucilaginosus KNP414]
110	TRINITY_DN2794_c0_g2_i1	gi|312130254|ref|YP_003997594.1|	6.20E-07	gi|312130254|ref|YP_003997594.1| rnp-1 like RNA-binding protein [Leadbetterella byssophila DSM 17132]
110	TRINITY_DN1820_c0_g1_i1	gi|332664091|ref|YP_004446879.1|	1.50E-40	gi|332664091|ref|YP_004446879.1| NAD-dependent epimerase/dehydratase [Haliscomenobacter hydrossis DSM 1100]
110	TRINITY_DN5313_c0_g2_i1	gi|262195739|ref|YP_003266948.1|	1.20E-111	gi|262195739|ref|YP_003266948.1| class I and II aminotransferase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN10565_c0_g1_i1	gi|146304485|ref|YP_001191801.1|	7.00E-51	gi|146304485|ref|YP_001191801.1| C/D box methylation guide ribonucleoprotein complex aNOP56 subunit [Metallosphaera sedula DSM 5348]
110	TRINITY_DN3945_c0_g1_i4	gi|538395284|ref|YP_008516857.1|	3.10E-14	gi|538395284|ref|YP_008516857.1| haloacid dehalogenase CbbY [Variovorax paradoxus B4]
110	TRINITY_DN111_c0_g2_i5	gi|15807085|ref|NP_295814.1|	4.20E-27	gi|15807085|ref|NP_295814.1| chalcone synthase [Deinococcus radiodurans R1]
110	TRINITY_DN15925_c0_g1_i3	gi|470169913|ref|YP_007550799.1|	4.00E-06	gi|470169913|ref|YP_007550799.1| chaperone protein [Azoarcus sp. KH32C]
110	TRINITY_DN50262_c0_g1_i2	gi|385330572|ref|YP_005884523.1|	7.10E-35	gi|385330572|ref|YP_005884523.1| hypothetical protein HP15_831 [Marinobacter adhaerens HP15]
110	TRINITY_DN2278_c0_g3_i2	gi|217970450|ref|YP_002355684.1|	7.00E-51	gi|217970450|ref|YP_002355684.1| aldose 1-epimerase [Thauera sp. MZ1T]
110	TRINITY_DN3982_c0_g1_i8	gi|262197430|ref|YP_003268639.1|	7.10E-19	gi|262197430|ref|YP_003268639.1| acireductone dioxygenase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN462_c0_g2_i3	gi|428216643|ref|YP_007101108.1|	1.10E-85	gi|428216643|ref|YP_007101108.1| 3-oxoacyl-(acyl-carrier-protein) reductase [Pseudanabaena sp. PCC 7367]
110	TRINITY_DN2526_c0_g1_i4	gi|336117644|ref|YP_004572412.1|	8.70E-25	gi|336117644|ref|YP_004572412.1| oxidoreductase [Microlunatus phosphovorus NM-1]
110	TRINITY_DN4808_c0_g1_i10	gi|62388937|ref|YP_224339.1|	8.10E-07	gi|62388937|ref|YP_224339.1| serine/threonine protein kinase [Corynebacterium glutamicum ATCC 13032]
110	TRINITY_DN10084_c0_g1_i1	gi|325108636|ref|YP_004269704.1|	4.60E-10	gi|325108636|ref|YP_004269704.1| 50S ribosomal protein L36 [Planctomyces brasiliensis DSM 5305]
110	TRINITY_DN10084_c0_g1_i1	gi|325108636|ref|YP_004269704.1|	4.60E-10	gi|325108636|ref|YP_004269704.1| 50S ribosomal protein L36 [Planctomyces brasiliensis DSM 5305]
110	TRINITY_DN2915_c1_g2_i4	gi|15668348|ref|NP_247144.1|	8.90E-38	gi|15668348|ref|NP_247144.1| 50S ribosomal protein L3P [Methanocaldococcus jannaschii DSM 2661]
110	TRINITY_DN2915_c1_g2_i4	gi|15668348|ref|NP_247144.1|	2.40E-14	gi|15668348|ref|NP_247144.1| 50S ribosomal protein L3P [Methanocaldococcus jannaschii DSM 2661]
110	TRINITY_DN3977_c0_g1_i2	gi|383763011|ref|YP_005441993.1|	1.60E-79	gi|383763011|ref|YP_005441993.1| homocysteine S-methyltransferase [Caldilinea aerophila DSM 14535 = NBRC 104270]
110	TRINITY_DN7608_c0_g3_i2	gi|302340213|ref|YP_003805419.1|	2.10E-18	gi|302340213|ref|YP_003805419.1| HAD-superfamily hydrolase [Spirochaeta smaragdinae DSM 11293]
110	TRINITY_DN9677_c0_g1_i1	gi|188587492|ref|YP_001919037.1|	1.80E-06	gi|188587492|ref|YP_001919037.1| multi-sensor signal transduction histidine kinase [Natranaerobius thermophilus JW/NM-WN-LF]
110	TRINITY_DN8146_c0_g1_i2	gi|154251237|ref|YP_001412061.1|	9.70E-93	gi|154251237|ref|YP_001412061.1| 1-deoxy-D-xylulose-5-phosphate synthase [Parvibaculum lavamentivorans DS-1]
110	TRINITY_DN9122_c1_g1_i2	gi|146296048|ref|YP_001179819.1|	6.80E-38	gi|146296048|ref|YP_001179819.1| beta-lactamase domain-containing protein [Caldicellulosiruptor saccharolyticus DSM 8903]
110	TRINITY_DN7531_c0_g1_i2	gi|51246450|ref|YP_066334.1|	1.80E-06	gi|51246450|ref|YP_066334.1| 50S ribosomal protein L9 [Desulfotalea psychrophila LSv54]
110	TRINITY_DN10694_c0_g2_i1	gi|392404677|ref|YP_006441289.1|	1.70E-09	gi|392404677|ref|YP_006441289.1| RNP-1 like RNA-binding protein [Turneriella parva DSM 21527]
110	TRINITY_DN2034_c0_g1_i2	gi|126700197|ref|YP_001089094.1|	1.10E-14	gi|126700197|ref|YP_001089094.1| serine/threonine-protein kinase and phosphatase [Clostridium difficile 630]
110	TRINITY_DN22252_c0_g1_i1	gi|284030326|ref|YP_003380257.1|	1.70E-76	gi|284030326|ref|YP_003380257.1| protease-associated PA domain-containing protein [Kribbella flavida DSM 17836]
110	TRINITY_DN2522_c0_g1_i6	gi|225849190|ref|YP_002729354.1|	1.70E-36	gi|225849190|ref|YP_002729354.1| chaperone protein DnaJ [Sulfurihydrogenibium azorense Az-Fu1]
110	TRINITY_DN36610_c0_g1_i5	gi|340787855|ref|YP_004753320.1|	3.50E-42	gi|340787855|ref|YP_004753320.1| peptidyl prolyl 4-hydroxylase-like protein subunit alpha [Collimonas fungivorans Ter331]
110	TRINITY_DN4400_c0_g1_i3	gi|192358820|ref|YP_001982890.1|	1.40E-30	gi|192358820|ref|YP_001982890.1| pirin [Cellvibrio japonicus Ueda107]
110	TRINITY_DN4400_c0_g1_i3	gi|192358820|ref|YP_001982890.1|	6.80E-14	gi|192358820|ref|YP_001982890.1| pirin [Cellvibrio japonicus Ueda107]
110	TRINITY_DN850_c0_g1_i2	gi|320161659|ref|YP_004174884.1|	5.80E-13	gi|320161659|ref|YP_004174884.1| putative protein kinase [Anaerolinea thermophila UNI-1]
110	TRINITY_DN22070_c0_g2_i1	gi|312137029|ref|YP_004004366.1|	7.70E-50	gi|312137029|ref|YP_004004366.1| arsenite efflux ATP-binding protein arsa [Methanothermus fervidus DSM 2088]
110	TRINITY_DN2795_c0_g2_i1	gi|347755688|ref|YP_004863252.1|	1.10E-19	gi|347755688|ref|YP_004863252.1| gluconolactonase [Candidatus Chloracidobacterium thermophilum B]
110	TRINITY_DN7737_c0_g1_i2	gi|434391453|ref|YP_007126400.1|	1.30E-134	gi|434391453|ref|YP_007126400.1| GTP-binding protein YchF [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN11055_c0_g1_i1	gi|190572327|ref|YP_001970172.1|	2.50E-64	gi|190572327|ref|YP_001970172.1| NAD-dependent deacetylase [Stenotrophomonas maltophilia K279a]
110	TRINITY_DN1308_c0_g1_i3	gi|521461076|ref|YP_008147805.1|	2.20E-73	gi|521461076|ref|YP_008147805.1| hypothetical protein SCE1572_06750 [Sorangium cellulosum So0157-2]
110	TRINITY_DN16396_c0_g1_i1	gi|262197785|ref|YP_003268994.1|	2.80E-52	gi|262197785|ref|YP_003268994.1| metallophosphoesterase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN1741_c0_g1_i4	gi|189219334|ref|YP_001939975.1|	5.50E-72	gi|189219334|ref|YP_001939975.1| formate dehydrogenase [Methylacidiphilum infernorum V4]
110	TRINITY_DN538_c0_g1_i1	gi|307352741|ref|YP_003893792.1|	1.90E-27	gi|307352741|ref|YP_003893792.1| methionine aminopeptidase [Methanoplanus petrolearius DSM 11571]
110	TRINITY_DN12319_c0_g1_i1	gi|325109314|ref|YP_004270382.1|	3.40E-130	gi|325109314|ref|YP_004270382.1| glutamate dehydrogenase [Planctomyces brasiliensis DSM 5305]
110	TRINITY_DN3746_c0_g1_i2	gi|384216710|ref|YP_005607876.1|	2.30E-30	gi|384216710|ref|YP_005607876.1| hypothetical protein BJ6T_30120 [Bradyrhizobium japonicum USDA 6]
110	TRINITY_DN3746_c0_g1_i2	gi|384216710|ref|YP_005607876.1|	3.40E-21	gi|384216710|ref|YP_005607876.1| hypothetical protein BJ6T_30120 [Bradyrhizobium japonicum USDA 6]
110	TRINITY_DN6679_c0_g1_i2	gi|521468286|ref|YP_008155799.1|	3.90E-17	gi|521468286|ref|YP_008155799.1| hypothetical protein SCE1572_47275 [Sorangium cellulosum So0157-2]
110	TRINITY_DN6679_c0_g1_i2	gi|521468286|ref|YP_008155799.1|	7.80E-10	gi|521468286|ref|YP_008155799.1| hypothetical protein SCE1572_47275 [Sorangium cellulosum So0157-2]
110	TRINITY_DN865_c0_g1_i1	gi|224369280|ref|YP_002603444.1|	2.20E-12	gi|224369280|ref|YP_002603444.1| putative tRNA nucleotidyl transferase protein [Desulfobacterium autotrophicum HRM2]
110	TRINITY_DN9414_c0_g1_i2	gi|379733788|ref|YP_005327293.1|	2.40E-51	gi|379733788|ref|YP_005327293.1| long-chain-fatty-acid--CoA ligase [Blastococcus saxobsidens DD2]
110	TRINITY_DN11741_c0_g1_i2	gi|42523231|ref|NP_968611.1|	8.00E-55	gi|42523231|ref|NP_968611.1| branched-chain amino acid aminotransferase [Bdellovibrio bacteriovorus HD100]
110	TRINITY_DN13460_c0_g1_i2	gi|428227229|ref|YP_007111326.1|	5.60E-109	"gi|428227229|ref|YP_007111326.1| ribulose 1,5-bisphosphate carboxylase small subunit [Geitlerinema sp. PCC 7407]"
110	TRINITY_DN2034_c0_g1_i3	gi|126700197|ref|YP_001089094.1|	5.60E-16	gi|126700197|ref|YP_001089094.1| serine/threonine-protein kinase and phosphatase [Clostridium difficile 630]
110	TRINITY_DN39619_c0_g1_i3	gi|338175350|ref|YP_004652160.1|	2.50E-32	gi|338175350|ref|YP_004652160.1| adenosylmethionine-8-amino-7-oxononanoate aminotransferase [Parachlamydia acanthamoebae UV-7]
110	TRINITY_DN1465_c0_g2_i1	gi|310827731|ref|YP_003960088.1|	5.50E-72	gi|310827731|ref|YP_003960088.1| nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase [Eubacterium limosum KIST612]
110	TRINITY_DN18439_c0_g1_i3	gi|392402810|ref|YP_006439422.1|	4.30E-08	gi|392402810|ref|YP_006439422.1| peptidylprolyl isomerase FKBP-type [Turneriella parva DSM 21527]
110	TRINITY_DN15943_c0_g1_i2	gi|428224487|ref|YP_007108584.1|	3.20E-104	gi|428224487|ref|YP_007108584.1| diaminopimelate epimerase [Geitlerinema sp. PCC 7407]
110	TRINITY_DN19300_c0_g1_i3	gi|320159746|ref|YP_004172970.1|	1.70E-65	gi|320159746|ref|YP_004172970.1| prephenate dehydratase [Anaerolinea thermophila UNI-1]
110	TRINITY_DN42420_c0_g6_i2	gi|428203804|ref|YP_007082393.1|	5.80E-82	gi|428203804|ref|YP_007082393.1| Zn-dependent protease with chaperone function [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN831_c0_g1_i5	gi|226310321|ref|YP_002770215.1|	1.50E-08	gi|226310321|ref|YP_002770215.1| hypothetical protein BBR47_07340 [Brevibacillus brevis NBRC 100599]
110	TRINITY_DN13291_c0_g1_i1	gi|18977745|ref|NP_579102.1|	3.20E-19	gi|18977745|ref|NP_579102.1| cation transporter [Pyrococcus furiosus DSM 3638]
110	TRINITY_DN2657_c0_g1_i5	gi|110638796|ref|YP_679005.1|	2.10E-10	gi|110638796|ref|YP_679005.1| RNA binding protein [Cytophaga hutchinsonii ATCC 33406]
110	TRINITY_DN29829_c0_g2_i1	gi|307154218|ref|YP_003889602.1|	5.10E-62	gi|307154218|ref|YP_003889602.1| L-lactate dehydrogenase [Cyanothece sp. PCC 7822]
110	TRINITY_DN36737_c0_g2_i4	gi|118602674|ref|YP_903889.1|	1.70E-20	gi|118602674|ref|YP_903889.1| anthranilate phosphoribosyltransferase [Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)]
110	TRINITY_DN7870_c0_g1_i1	gi|288817452|ref|YP_003431799.1|	3.00E-30	gi|288817452|ref|YP_003431799.1| chaperone protein [Hydrogenobacter thermophilus TK-6]
110	TRINITY_DN1517_c0_g1_i2	gi|171056877|ref|YP_001789226.1|	1.50E-08	gi|171056877|ref|YP_001789226.1| RNP-1 like RNA-binding protein [Leptothrix cholodnii SP-6]
110	TRINITY_DN2840_c0_g1_i5	gi|269118915|ref|YP_003307092.1|	1.40E-11	gi|269118915|ref|YP_003307092.1| PfkB domain-containing protein [Sebaldella termitidis ATCC 33386]
110	TRINITY_DN296_c0_g1_i9	gi|269128898|ref|YP_003302268.1|	1.20E-10	gi|269128898|ref|YP_003302268.1| serine/threonine protein kinase [Thermomonospora curvata DSM 43183]
110	TRINITY_DN1468_c0_g1_i2	gi|226226656|ref|YP_002760762.1|	8.30E-12	gi|226226656|ref|YP_002760762.1| thioredoxin [Gemmatimonas aurantiaca T-27]
110	TRINITY_DN3695_c0_g1_i1	gi|212638336|ref|YP_002314856.1|	1.10E-06	gi|212638336|ref|YP_002314856.1| Xaa-Pro aminopeptidase [Anoxybacillus flavithermus WK1]
110	TRINITY_DN5443_c0_g1_i1	gi|70606693|ref|YP_255563.1|	3.40E-29	gi|70606693|ref|YP_255563.1| replication factor C small subunit [Sulfolobus acidocaldarius DSM 639]
110	TRINITY_DN5086_c0_g1_i6	gi|521469070|ref|YP_008156649.1|	5.40E-27	gi|521469070|ref|YP_008156649.1| hypothetical protein SCE1572_51570 [Sorangium cellulosum So0157-2]
110	TRINITY_DN525_c0_g1_i3	gi|154251906|ref|YP_001412730.1|	1.20E-116	gi|154251906|ref|YP_001412730.1| succinyl-CoA synthetase subunit alpha [Parvibaculum lavamentivorans DS-1]
110	TRINITY_DN5854_c0_g1_i4	gi|383458605|ref|YP_005372594.1|	4.50E-50	gi|383458605|ref|YP_005372594.1| ribose-5-phosphate isomerase [Corallococcus coralloides DSM 2259]
110	TRINITY_DN6404_c0_g1_i3	gi|18977902|ref|NP_579259.1|	1.50E-45	"gi|18977902|ref|NP_579259.1| ribulose-1,5-biphosphate synthetase [Pyrococcus furiosus DSM 3638]"
110	TRINITY_DN17858_c0_g1_i4	gi|283779505|ref|YP_003370260.1|	7.10E-80	gi|283779505|ref|YP_003370260.1| malonyl CoA-acyl carrier protein transacylase [Pirellula staleyi DSM 6068]
110	TRINITY_DN22812_c0_g1_i1	gi|428200498|ref|YP_007079087.1|	2.70E-47	gi|428200498|ref|YP_007079087.1| oxyanion-translocating ATPase [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN17757_c0_g1_i1	gi|320161378|ref|YP_004174602.1|	6.10E-39	gi|320161378|ref|YP_004174602.1| hypothetical protein ANT_19760 [Anaerolinea thermophila UNI-1]
110	TRINITY_DN2212_c0_g2_i1	gi|297569299|ref|YP_003690643.1|	2.10E-39	gi|297569299|ref|YP_003690643.1| chaperone DnaJ domain protein [Desulfurivibrio alkaliphilus AHT2]
110	TRINITY_DN7179_c0_g1_i1	gi|479206486|ref|YP_007834776.1|	1.70E-09	gi|479206486|ref|YP_007834776.1| Serine/threonine protein kinase [Megamonas hypermegale ART12/1]
110	TRINITY_DN2034_c0_g1_i4	gi|126700197|ref|YP_001089094.1|	5.50E-16	gi|126700197|ref|YP_001089094.1| serine/threonine-protein kinase and phosphatase [Clostridium difficile 630]
110	TRINITY_DN3781_c1_g1_i1	gi|54302663|ref|YP_132656.1|	3.40E-21	gi|54302663|ref|YP_132656.1| hypothetical protein PBPRB0984 [Photobacterium profundum SS9]
110	TRINITY_DN58672_c0_g1_i1	gi|20093510|ref|NP_613357.1|	1.30E-33	gi|20093510|ref|NP_613357.1| superfamily I DNA/RNA helicase [Methanopyrus kandleri AV19]
110	TRINITY_DN5982_c0_g1_i3	gi|430762648|ref|YP_007218505.1|	1.40E-38	gi|430762648|ref|YP_007218505.1| alpha/beta hydrolase fold containing protein [Thioalkalivibrio nitratireducens DSM 14787]
110	TRINITY_DN3256_c0_g1_i3	gi|307594959|ref|YP_003901276.1|	4.00E-30	gi|307594959|ref|YP_003901276.1| 3' exoribonuclease [Vulcanisaeta distributa DSM 14429]
110	TRINITY_DN3485_c0_g3_i1	gi|11499642|ref|NP_070884.1|	1.50E-61	gi|11499642|ref|NP_070884.1| replication factor C small subunit [Archaeoglobus fulgidus DSM 4304]
110	TRINITY_DN4788_c0_g1_i2	gi|408419366|ref|YP_006760780.1|	4.90E-73	gi|408419366|ref|YP_006760780.1| spermidine synthase SpeE2 [Desulfobacula toluolica Tol2]
110	TRINITY_DN6194_c0_g2_i1	gi|339322981|ref|YP_004681875.1|	1.10E-11	gi|339322981|ref|YP_004681875.1| formyl-coenzyme A transferase Frc [Cupriavidus necator N-1]
110	TRINITY_DN16160_c0_g2_i4	gi|430747635|ref|YP_007206764.1|	5.40E-11	gi|430747635|ref|YP_007206764.1| choline kinase [Singulisphaera acidiphila DSM 18658]
110	TRINITY_DN22208_c0_g2_i3	gi|53803041|ref|YP_115190.1|	4.50E-10	gi|53803041|ref|YP_115190.1| phenylpyruvate tautomerase [Methylococcus capsulatus str. Bath]
110	TRINITY_DN32458_c0_g1_i2	gi|385811212|ref|YP_005847608.1|	3.90E-94	"gi|385811212|ref|YP_005847608.1| Fructose-1,6-bisphosphatase [Ignavibacterium album JCM 16511]"
110	TRINITY_DN12046_c0_g1_i3	gi|269839716|ref|YP_003324408.1|	1.10E-32	gi|269839716|ref|YP_003324408.1| glycoside hydrolase family protein [Thermobaculum terrenum ATCC BAA-798]
110	TRINITY_DN1678_c0_g1_i5	gi|222151051|ref|YP_002560205.1|	5.50E-24	gi|222151051|ref|YP_002560205.1| hypothetical protein MCCL_0802 [Macrococcus caseolyticus JCSC5402]
110	TRINITY_DN17047_c0_g1_i2	gi|226311309|ref|YP_002771203.1|	3.50E-26	gi|226311309|ref|YP_002771203.1| hypothetical protein BBR47_17220 [Brevibacillus brevis NBRC 100599]
110	TRINITY_DN5857_c1_g1_i4	gi|154252117|ref|YP_001412941.1|	7.00E-19	gi|154252117|ref|YP_001412941.1| alpha/beta hydrolase domain-containing protein [Parvibaculum lavamentivorans DS-1]
110	TRINITY_DN1650_c0_g2_i7	gi|383456728|ref|YP_005370717.1|	1.70E-12	gi|383456728|ref|YP_005370717.1| serine/threonine protein kinase [Corallococcus coralloides DSM 2259]
110	TRINITY_DN27127_c0_g1_i2	gi|226313252|ref|YP_002773146.1|	2.20E-09	gi|226313252|ref|YP_002773146.1| naringenin-chalcone synthase [Brevibacillus brevis NBRC 100599]
110	TRINITY_DN9537_c1_g2_i3	gi|379728659|ref|YP_005320855.1|	3.90E-70	gi|379728659|ref|YP_005320855.1| sulfate transporter [Saprospira grandis str. Lewin]
110	TRINITY_DN17721_c0_g3_i1	gi|162148058|ref|YP_001602519.1|	4.20E-32	gi|162148058|ref|YP_001602519.1| ribosomal large subunit pseudouridine synthase A [Gluconacetobacter diazotrophicus PAl 5]
110	TRINITY_DN17807_c0_g2_i2	gi|15669446|ref|NP_248256.1|	8.80E-14	gi|15669446|ref|NP_248256.1| 30S ribosomal protein S6e [Methanocaldococcus jannaschii DSM 2661]
110	TRINITY_DN557_c1_g1_i3	gi|108760025|ref|YP_634186.1|	2.30E-86	gi|108760025|ref|YP_634186.1| heat shock protein 90 [Myxococcus xanthus DK 1622]
110	TRINITY_DN7488_c0_g1_i3	gi|428205375|ref|YP_007089728.1|	4.10E-19	gi|428205375|ref|YP_007089728.1| type 11 methyltransferase [Chroococcidiopsis thermalis PCC 7203]
110	TRINITY_DN11995_c0_g1_i3	gi|113477227|ref|YP_723288.1|	7.80E-111	gi|113477227|ref|YP_723288.1| cell division protein FtsZ [Trichodesmium erythraeum IMS101]
110	TRINITY_DN2295_c0_g1_i2	gi|42522915|ref|NP_968295.1|	3.50E-10	gi|42522915|ref|NP_968295.1| RNA-binding protein [Bdellovibrio bacteriovorus HD100]
110	TRINITY_DN4249_c0_g1_i5	gi|428310118|ref|YP_007121095.1|	2.70E-47	gi|428310118|ref|YP_007121095.1| glutathione S-transferase [Microcoleus sp. PCC 7113]
110	TRINITY_DN4249_c0_g1_i5	gi|428310118|ref|YP_007121095.1|	2.10E-23	gi|428310118|ref|YP_007121095.1| glutathione S-transferase [Microcoleus sp. PCC 7113]
110	TRINITY_DN1146_c0_g1_i2	gi|159042302|ref|YP_001541554.1|	1.50E-21	gi|159042302|ref|YP_001541554.1| metallophosphoesterase [Caldivirga maquilingensis IC-167]
110	TRINITY_DN14028_c0_g3_i1	gi|292491403|ref|YP_003526842.1|	1.80E-11	gi|292491403|ref|YP_003526842.1| RNP-1 like RNA-binding protein [Nitrosococcus halophilus Nc 4]
110	TRINITY_DN25811_c0_g1_i3	gi|46445775|ref|YP_007140.1|	5.10E-38	gi|46445775|ref|YP_007140.1| hypothetical protein pc0141 [Candidatus Protochlamydia amoebophila UWE25]
110	TRINITY_DN3694_c1_g1_i1	gi|83647364|ref|YP_435799.1|	1.90E-24	gi|83647364|ref|YP_435799.1| FAD/FMN-containing dehydrogenase [Hahella chejuensis KCTC 2396]
110	TRINITY_DN5146_c0_g1_i10	gi|392378179|ref|YP_004985338.1|	6.70E-30	gi|392378179|ref|YP_004985338.1| 3-demethylubiquinone-9 3-O-methyltransferase [Azospirillum brasilense Sp245]
110	TRINITY_DN3462_c0_g1_i1	gi|226313252|ref|YP_002773146.1|	2.10E-31	gi|226313252|ref|YP_002773146.1| naringenin-chalcone synthase [Brevibacillus brevis NBRC 100599]
